objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,z_spec
1237674651002077368,179.20273,0.44603007,19.8596,18.10718,17.32584,16.9547,16.70365,0.06093347
1237648721230364930,179.17612,-0.037769665,20.53279,18.51247,17.55584,17.14806,16.85763,0.1098007
1237648721230364951,179.20853,-0.16233336,19.21859,17.3199,16.37926,15.95393,15.61497,0.1050387
1237648721230364770,179.22136,-0.10765246,19.55983,18.42843,17.65081,17.1957,16.85822,0.1320113
1237648721230364906,179.15814,-0.087352229,20.09578,18.00679,17.00609,16.56777,16.21473,0.1093337
1237674651538817117,178.81231,0.8857917,19.41837,18.39882,17.74871,17.41,17.19024,0.2013014
1237674651538752038,178.71007,0.90586472,25.99251,21.19328,19.57787,18.64038,18.14509,0.482528
1237648722840780931,178.75875,1.1095831,20.29655,18.32677,17.42195,17.06057,16.73152,0.1063371
1237674651538751681,178.7283,0.844827,19.53555,18.38256,17.52636,17.11095,16.84946,0.1990712
1237648722304172229,179.24127,0.71169921,20.25264,18.32658,17.49208,17.1005,16.79823,0.07653059
1237648722304041090,179.02926,0.70630378,20.35002,18.40681,17.48582,17.06902,16.77232,0.1030932
1237674651538751891,178.66406,0.94158461,21.59106,21.07756,19.53184,18.68695,18.16704,0.4812706
1237674651002142892,179.30314,0.62065035,20.17777,18.35399,17.28389,16.86804,16.52847,0.1305996
1237648722304041057,178.98045,0.74833713,20.61434,18.7618,17.45053,16.86228,16.58972,0.2082506
1237648722304041037,178.94854,0.81444627,19.43642,18.8134,18.02523,17.61543,17.50153,0.2088553
1237648722303910008,178.74055,0.67613836,20.30937,18.46041,17.31254,16.80163,16.40757,0.1490977
1237648722303909995,178.71446,0.65254671,20.85847,18.90997,17.53777,17.01746,16.70147,0.2286772
1237648722304172241,179.24529,0.6772961,20.08142,18.55499,17.6834,17.28181,16.97956,0.133049
1237674651001880734,178.73096,0.58888592,19.10468,17.34516,16.46424,16.00224,15.67062,0.07822826
1237648722304106617,179.18814,0.74231398,18.76311,16.92302,16.02574,15.61539,15.30851,0.07797883
1237674651538882680,179.00241,0.84084197,18.87816,16.84159,15.94312,15.52324,15.19862,0.06563144
1237674650465271926,179.26198,0.15471787,20.81678,18.79502,17.5714,17.09915,16.85812,0.227986
1237674650465337512,179.45649,0.034572345,19.5785,17.75669,16.73745,16.31333,15.95856,0.126528
1237648721230495996,179.46657,-0.16568375,19.11287,18.13306,17.40504,17.02122,16.77248,0.1645578
1237674650465337517,179.4606,0.061000762,19.69803,19.17044,18.80302,18.52926,18.40537,0.1690283
1237674650465337459,179.42378,0.0086309959,20.9734,18.87383,17.86074,17.36906,16.96251,0.1272706
1237648721230495913,179.41706,-0.017257309,20.11173,17.90819,16.67591,16.21185,15.87492,0.1689182
1237648721230495987,179.45578,-0.079398122,19.27131,18.09406,17.55863,17.27199,17.12213,0.1058079
1237674650465272023,179.3546,0.073844789,20.45398,18.6812,17.68923,17.27733,16.89255,0.1278199
1237648720694935720,182.4436,-0.43599586,19.132,17.4635,16.66991,16.28084,15.99082,0.09529011
1237648721231872107,182.54045,-0.04278428,19.61892,18.88398,18.15401,17.81891,17.52683,0.2573378
1237648720694870430,182.3318,-0.52745432,18.9681,17.92622,17.53072,17.36864,17.17626,0.03512749
1237648720694870208,182.27,-0.56819556,18.40364,16.53795,15.68637,15.29258,14.98517,0.06318949
1237648720694935765,182.4697,-0.54746809,18.99986,17.17155,16.35614,15.98037,15.67673,0.05047749
1237674649929711777,182.32197,-0.41973342,20.358,18.24323,17.13962,16.66956,16.24859,0.1311409
1237648720694935746,182.46202,-0.56693047,20.74012,18.82483,17.57292,17.09538,16.79806,0.1869065
1237648720695001199,182.55798,-0.43657119,18.85692,17.09523,16.20485,15.79661,15.50126,0.08215455
1237648720694935867,182.44718,-0.55703916,19.72419,18.22359,17.07259,16.60477,16.30473,0.2180183
1237648720694935782,182.47725,-0.57788074,20.85421,18.74843,17.66999,17.25631,16.94676,0.1830924
1237648721231806678,182.42176,-0.08319029,20.03055,17.97482,16.87023,16.38858,15.98471,0.1283227
1237674649929777291,182.43331,-0.28874108,19.32971,18.296,17.76077,17.46744,17.28826,0.15982
1237648721231872239,182.56342,-0.14594976,21.83722,19.69759,18.10629,17.55087,17.20814,0.3176459
1237648720694935635,182.37909,-0.4365707,17.4355,16.14958,15.49237,15.09323,14.8286,0.07898534
1237674648855707825,181.73898,-1.096261,21.40572,19.02975,17.66282,17.14683,16.8604,0.2184636
1237674648855773400,181.88303,-1.2442323,22.31722,20.21995,18.48965,17.86859,17.52438,0.3427294
1237674648855773415,181.90678,-1.1162831,20.03145,18.64836,17.79356,17.36373,17.04738,0.18061
1237674648855773330,181.87761,-1.204657,19.41668,17.87448,16.81971,16.36031,16.05044,0.179849
1237648720157737357,181.67842,-0.99058813,19.43872,18.14762,17.47295,17.08758,16.86188,0.1296154
1237674648855707717,181.66722,-1.1233551,19.58355,17.63684,16.6039,16.14966,15.77401,0.08236481
1237674648855773314,181.85769,-1.2003572,21.00467,18.92473,17.73455,17.25605,16.91386,0.1794185
1237648720157868122,181.9298,-0.90719087,18.99156,17.68351,17.12147,16.82436,16.61966,0.08199313
1237674649392578725,181.65587,-0.80324004,20.169,18.26182,17.23074,16.73603,16.32843,0.129883
1237648720157802630,181.78357,-0.88163275,19.10898,17.82187,17.21993,16.80845,16.5548,0.08209665
1237674648855707781,181.78969,-1.2525617,17.04468,15.91056,15.41757,15.14531,14.97065,0.03730837
1237674649392644446,181.93036,-0.77408384,21.53096,18.65927,17.2732,16.80079,16.48888,0.2224129
1237648720694804620,182.18426,-0.54083995,17.27737,15.38055,14.45242,14.00152,13.62543,0.06258424
1237648721231544547,181.87317,-0.202849,19.34413,17.92122,17.22713,16.89322,16.63081,0.08648414
1237648720694673638,181.89459,-0.49266644,19.48612,18.30791,17.72428,17.34168,17.09963,0.0623323
1237648720694739202,181.98215,-0.54435112,18.59756,17.03363,16.26917,15.84472,15.53989,0.07943482
1237674649929515772,181.92987,-0.41587092,21.93809,21.18622,19.52559,18.79347,18.32565,0.4596634
1237648721231675582,182.18208,-0.16067491,20.37459,18.41668,17.33434,16.89764,16.51369,0.1300543
1237674649929515170,181.88503,-0.33765057,19.64903,18.42164,17.47626,17.03548,16.74015,0.2032505
1237648721231544570,181.89126,-0.20677883,18.65257,17.4343,16.81203,16.46372,16.21879,0.1103809
1237648720694804761,182.20648,-0.51616219,20.30116,18.47336,17.45023,17.00656,16.63517,0.1302166
1237648721231675487,182.10475,-0.033103569,19.53949,17.44328,16.44042,16.01128,15.65,0.1158982
1237648721231741021,182.23167,-0.092472263,18.8689,17.77683,17.45964,17.25643,17.08254,0.0404892
1237648720694739331,182.04476,-0.5374247,21.64098,19.54208,18.00255,17.47349,17.10983,0.2780321
1237648720694739289,182.07108,-0.46202812,17.89022,16.57541,15.94505,15.57581,15.33298,0.06284298
1237674649929646258,182.14934,-0.29258626,22.34833,20.68732,18.86831,18.26051,17.81487,0.3906111
1237648720694738953,181.9307,-0.4346557,22.54266,20.59166,18.89818,18.09929,17.62634,0.4633641
1237648721231741146,182.23035,-0.1255905,18.91801,17.65628,16.9027,16.54769,16.26286,0.1297078
1237648721231675534,182.13943,-0.05675494,19.67234,18.24371,17.48135,17.06601,16.73998,0.0989296
1237648721231544575,181.89116,-0.067521021,20.41364,18.35763,17.25298,16.80771,16.43376,0.1272061
1237648720157671514,181.49137,-0.95458653,19.28844,18.04873,17.50532,17.16839,17.05279,0.09597953
1237674649392513183,181.60462,-0.71789593,19.1913,17.55191,16.74362,16.34869,16.07357,0.07723878
1237648720157671585,181.535,-0.97009285,19.86679,18.53627,17.60132,17.19325,16.8301,0.1937541
1237648720157606038,181.39349,-0.85281396,19.9968,18.25506,17.20416,16.79523,16.49405,0.1577387
1237674649392447568,181.39402,-0.78504964,19.40964,18.09052,17.30805,16.87293,16.56536,0.1303499
1237648720157606128,181.4662,-1.0049842,20.44214,18.61047,17.64459,17.15941,16.74199,0.1303306
1237648720157606047,181.39942,-1.0218616,20.2407,18.42718,17.46563,17.02896,16.72133,0.1305272
1237674649392513173,181.60184,-0.64938593,20.72171,18.58463,17.29585,16.77983,16.39342,0.2023831
1237648720694542481,181.52521,-0.61027143,20.08423,19.46903,18.96382,18.5776,18.51607,0.1813728
1237674649392513177,181.60282,-0.68343698,19.064,17.08194,16.14844,15.72931,15.37421,0.0780296
1237674649392447585,181.40544,-0.68730661,20.08567,18.23296,17.258,16.80157,16.41814,0.1303556
1237648720157606070,181.47058,-0.91078923,19.13977,18.01289,17.47204,17.11942,16.94351,0.08359831
1237648721231413525,181.62186,-0.17238559,19.80262,18.01048,17.08879,16.69557,16.36659,0.09229565
1237648721231478929,181.67924,-0.20386516,18.96127,17.04997,16.09144,15.68132,15.32903,0.09275689
1237674649929515129,181.84038,-0.37665324,18.08242,17.02699,16.64437,16.44517,16.2472,0.0221718
1237648720694673610,181.85024,-0.43497715,18.3623,17.29528,16.8561,16.52636,16.34742,0.08302023
1237674649929449593,181.70512,-0.37906309,19.48634,17.93536,17.0667,16.6308,16.25278,0.09423247
1237674649929515143,181.85632,-0.41270956,19.93337,18.0781,17.17501,16.79255,16.44577,0.082385
1237648720694542537,181.62261,-0.55773385,18.97108,17.19778,16.35379,15.96149,15.64956,0.09527726
1237648721231478906,181.64593,-0.031301309,18.80207,17.62265,16.9054,16.50848,16.23133,0.1158046
1237674649929449588,181.69376,-0.27371477,18.82181,17.70329,17.36502,17.18401,17.04042,0.03349548
1237648721231479041,181.74476,-0.11081964,26.05691,21.15448,19.41677,18.54064,18.09753,0.4826362
1237648721231544377,181.85331,-0.15830013,17.42154,16.14154,15.63015,15.38523,15.32603,0.02123231
1237648721231544675,181.82777,-0.046506442,25.12631,21.28195,19.31806,18.62122,18.34159,0.3989942
1237648721231478942,181.68212,-0.031005479,19.34482,18.00869,17.28313,16.88994,16.65363,0.1157491
1237674649929384126,181.64651,-0.41395717,19.00798,17.27828,16.33121,15.90187,15.57428,0.1141726
1237674649929384054,181.52045,-0.33154813,19.88095,18.00479,17.01928,16.56216,16.20777,0.1149276
1237648720694542490,181.54221,-0.51738342,19.65873,17.87052,16.9315,16.56131,16.24628,0.1121824
1237648721231347897,181.45843,-0.18444342,17.7466,16.40176,15.8572,15.51689,15.29905,0.06163909
1237648720694542510,181.58326,-0.42998568,18.16674,16.41405,15.58819,15.20555,14.90267,0.06316631
1237648720694476941,181.46039,-0.51341577,19.12425,17.38163,16.53609,16.12028,15.83055,0.07795219
1237674649929384031,181.50452,-0.38052529,19.3738,17.4173,16.50945,16.04286,15.68549,0.07960168
1237648721231347946,181.40336,-0.14052193,20.62527,18.50251,17.47545,16.94611,16.52747,0.1305513
1237648720694542501,181.55644,-0.57327458,19.68099,18.22678,17.34862,16.85541,16.49362,0.08287167
1237648721231413494,181.59923,-0.034280053,19.65306,17.70991,16.71141,16.30627,15.92899,0.1169759
1237674649929318554,181.42249,-0.23887045,20.11604,18.46382,17.44469,16.89026,16.58637,0.1765883
1237648721231413449,181.53695,-0.10401538,19.78073,17.90802,16.94259,16.5333,16.18671,0.1040689
1237648721231413588,181.49352,-0.089838328,23.62333,20.53238,18.85209,18.19269,17.76897,0.4014005
1237648721231347852,181.38861,-0.12065689,19.94893,18.18922,17.22001,16.82239,16.48367,0.13016
1237648720694477163,181.4697,-0.45452195,23.40817,20.99012,19.16354,18.43977,18.03011,0.4312571
1237674649929318570,181.45423,-0.31513359,18.04044,16.40253,15.66891,15.34589,15.09055,0.06317432
1237674649929187616,181.17531,-0.32598759,21.25929,18.61608,17.27604,16.67532,16.24856,0.2030269
1237648720694411386,181.32284,-0.52037404,20.89385,18.7628,17.59713,17.14894,16.7697,0.1791618
1237674649929252981,181.22983,-0.30599749,20.53867,18.66647,17.58431,17.14849,16.76313,0.1307785
1237674649929253028,181.29964,-0.40960522,18.81594,17.73158,17.24725,16.92063,16.73006,0.08200929
1237674649929253015,181.2866,-0.31200528,19.67743,18.09723,17.23118,16.84466,16.53128,0.1108299
1237674649929187608,181.16934,-0.2667442,19.23157,18.07338,17.6131,17.33163,17.1803,0.09366145
1237674649929253088,181.34289,-0.24867004,20.39068,18.33653,17.40878,17.02688,16.6815,0.115592
1237674649929253032,181.3033,-0.22673814,19.7311,17.96172,16.98129,16.58327,16.24422,0.1277863
1237674649929253038,181.30182,-0.35832996,20.36367,18.44546,17.47568,17.08148,16.72942,0.1166988
1237648721231347819,181.34561,-0.031564196,20.54717,18.56113,17.62584,17.2303,16.90148,0.1180514
1237648721231347848,181.37823,-0.10069463,20.47753,18.4213,17.37426,16.93966,16.59368,0.1303294
1237674649929252987,181.23218,-0.21956355,20.00409,18.05574,17.17258,16.77488,16.49317,0.09422316
1237648721231282369,181.30491,-0.051114409,20.23637,18.50854,17.54705,17.12944,16.79222,0.1182282
1237648721231347830,181.35444,-0.11734694,19.57544,18.32079,17.60373,17.22786,16.94189,0.1303866
1237648720157475010,181.09985,-0.89748684,19.67043,18.30158,17.69274,17.38116,17.19607,0.0939663
1237648720157540438,181.20107,-0.96291482,19.70246,17.62956,16.68114,16.26703,15.94585,0.08232542
1237648720157540469,181.22036,-0.94556724,20.11377,18.29614,17.4235,17.04063,16.74044,0.08254275
1237674648855511255,181.29724,-1.1782824,19.5971,18.107,17.27208,16.80577,16.4621,0.09630597
1237674648855445733,181.18896,-1.0740431,20.24109,18.14139,17.09377,16.68776,16.42563,0.1775536
1237648720157474959,181.11812,-0.88876191,18.53186,17.53921,17.1749,16.91277,16.83334,0.0943123
1237674648855576713,181.3745,-1.0818479,19.94584,17.99388,16.97781,16.48858,16.06313,0.09599324
1237674648855511270,181.31284,-1.2195523,18.49343,17.59979,17.34285,17.13814,17.07444,0.09636028
1237674648855511205,181.22701,-1.0646623,20.36323,18.36516,17.28656,16.84954,16.56014,0.1776979
1237648720694346313,181.10295,-0.5996084,22.77898,21.15033,19.2813,18.43284,18.02736,0.4688215
1237674649392382040,181.31332,-0.7502922,18.29208,16.39308,15.47774,15.06258,14.72342,0.08288963
1237674649392382148,181.28999,-0.74762907,18.48368,17.22147,16.64438,16.31131,16.04629,0.03315561
1237648720157540493,181.26515,-0.8980445,19.69598,18.34627,17.32115,16.86058,16.59786,0.2283082
1237648705114997031,185.7997,0.56793862,20.1153,18.1439,17.59521,17.21068,16.92213,0.09184271
1237648721770184860,185.84378,0.30473979,22.40304,19.30023,17.76111,17.20111,16.92437,0.2393466
1237648704578125946,185.83514,0.16388217,20.35507,18.09994,16.88717,16.42215,16.04613,0.1697356
1237648704578125975,185.74437,0.038050709,24.38064,19.93604,18.15842,17.53485,17.2247,0.3474464
1237648721770053785,185.55452,0.26258814,19.90694,18.18606,17.27583,16.87399,16.54068,0.1573012
1237648704577994880,185.51082,0.18650876,22.65125,20.87772,19.05166,18.21462,17.77454,0.4587213
1237648705114996951,185.83705,0.58437333,18.96945,17.08811,16.18461,15.78474,15.45979,0.07338114
1237648704578125923,185.74874,0.096375741,20.24227,18.22169,17.22964,16.80586,16.43675,0.1167175
1237648721770053824,185.62478,0.31401508,19.0134,17.74476,17.18288,16.8566,16.5812,0.07959109
1237648704577994777,185.48524,0.16339481,18.59535,16.88147,16.32083,16.07728,15.8709,0.106216
1237648721770053807,185.60212,0.35464449,20.48495,18.1322,16.92889,16.44442,16.08061,0.1707668
1237648705651802210,185.62929,1.0151773,18.65943,17.00896,16.21396,15.77044,15.42531,0.07762116
1237648722843795557,185.58801,1.2402286,18.97678,17.60202,16.8302,16.38835,16.10812,0.09089387
1237648722843861180,185.81254,1.063767,20.47183,18.66325,17.55095,17.06117,16.71857,0.1854103
1237648705651933283,185.89327,1.0263049,19.69776,18.28801,17.49485,17.11292,16.7907,0.1142286
1237648722307121155,185.9772,0.83051774,18.13618,17.20084,16.85993,16.68364,16.56668,0.02422025
1237648705651933360,185.99138,0.87771202,18.14902,16.39501,15.59308,15.21796,14.88094,0.06206015
1237648722843926608,185.82925,1.0655967,18.38012,16.8232,16.06063,15.66265,15.37245,0.08904718
1237648705651802189,185.61713,0.88098415,18.90169,17.01453,16.08893,15.68454,15.33337,0.09810439
1237648705651933308,185.92764,0.96217882,17.65958,16.37554,16.00634,15.84067,15.64846,0.02407566
1237648722843795574,185.61899,1.0570554,18.94548,17.08321,16.19514,15.77584,15.47694,0.07428595
1237648722306990250,185.68771,0.82345435,19.15857,17.79659,17.03898,16.60927,16.32181,0.1130687
1237648722307055683,185.91886,0.72914329,19.90473,18.09365,17.29551,16.86837,16.59771,0.07280567
1237648705651802266,185.67566,0.94027122,19.10477,17.18299,16.18201,15.78146,15.39381,0.1132658
1237648722306924665,185.61153,0.8379317,19.60716,17.77483,16.74999,16.19766,15.76572,0.09861849
1237648705651867762,185.79311,0.93487161,18.14215,17.03792,16.66527,16.47872,16.29387,0.02574256
1237648705651867716,185.71978,1.0347035,19.13081,17.82055,17.24676,16.82226,16.58653,0.07392567
1237648721770185017,185.92841,0.3221913,23.10371,20.78559,18.94067,18.31979,17.84868,0.3785191
1237648721233510506,186.27118,-0.057702985,19.3019,18.1055,17.35798,16.96474,16.69956,0.1202468
1237648704578125964,185.85552,0.1332959,19.4741,17.72826,16.78263,16.39884,16.06529,0.1062806
1237648721770250403,186.10492,0.27922855,17.61787,16.77516,16.5114,16.18669,16.1444,0.07311461
1237648704578257299,186.14691,0.12939186,19.08115,17.99185,17.63327,17.37267,17.26248,0.04204269
1237648704578257048,186.03956,0.16456707,18.96763,17.78444,17.23405,16.86837,16.69031,0.07909836
1237648704578322528,186.22981,0.067807327,20.45762,18.67454,17.51401,17.04746,16.6767,0.1717685
1237648721770315788,186.14459,0.37666462,18.45834,16.81715,15.97671,15.54108,15.30652,0.1169216
1237648721233313988,185.87763,-0.057442394,19.04418,17.41113,16.56784,16.15544,15.83287,0.1162096
1237648705115062393,185.98069,0.62297435,19.69556,17.94564,17.09212,16.71254,16.38181,0.07440992
1237648704578257089,186.11382,0.15285422,16.20447,14.69644,14.03938,13.70339,13.42528,0.02549985
1237648721770184921,185.90666,0.33467588,18.9383,17.75686,17.02417,16.60832,16.34703,0.1590762
1237648721770316005,186.24329,0.40736822,18.5511,17.26151,16.74184,16.45501,16.2148,0.0329398
1237648705115062345,185.89962,0.60741351,19.41448,18.26612,17.60354,17.26351,16.99874,0.1118587
1237648720160358507,187.66051,-0.99569708,20.73897,18.6772,17.67228,17.27787,16.93508,0.1477828
1237648720160358546,187.71939,-1.0465209,20.68898,18.8778,17.64703,17.19837,16.87624,0.2033348
1237648720160424046,187.82686,-0.84871904,17.77789,16.5474,16.02515,15.7242,15.53134,0.06057921
1237648720160293076,187.57338,-0.89921213,18.74803,17.60664,17.08617,16.7514,16.51769,0.04347033
1237648720160423988,187.88807,-0.88629294,21.10071,19.69497,18.06023,17.52179,17.16489,0.2804092
1237648703505236138,187.7452,-0.70287505,20.78932,18.62859,17.27595,16.76,16.37928,0.2030133
1237648703505367099,187.97316,-0.74353777,18.51117,17.65567,17.33224,17.08246,16.93625,0.04823133
1237648702968299669,187.59275,-1.1533372,19.29952,17.90111,17.18762,16.83638,16.55173,0.09209978
1237648702968299657,187.56191,-1.2017739,20.54711,18.52732,17.3294,16.83417,16.46353,0.1711636
1237648703505236101,187.69428,-0.77942576,20.19443,18.54088,17.53197,17.08415,16.75083,0.1396118
1237648720160293082,187.57708,-0.99486121,20.23699,18.56207,17.7472,17.28629,16.99434,0.1119038
1237648702968365275,187.7304,-1.0982191,22.2821,20.13674,18.465,17.85165,17.49398,0.3235274
1237648720160358557,187.74499,-0.89799902,19.26288,18.11408,17.47779,17.07314,16.852,0.139715
1237648704042172617,187.94802,-0.39094134,19.72291,18.01057,16.9769,16.548,16.20457,0.1470765
1237648704042238491,188.07635,-0.37156768,25.56386,20.89685,19.16167,18.46987,18.11419,0.4167711
1237648720697360418,187.99479,-0.59246436,24.46181,21.87373,19.77284,19.0931,18.86386,0.3239043
1237648720697295024,187.91472,-0.57057595,20.18167,18.06256,16.83825,16.35975,16.01701,0.2024498
1237648720697294934,187.80408,-0.52825752,20.75498,18.59431,17.25186,16.76961,16.39721,0.2028544
1237648720697360592,188.03694,-0.58983056,19.27104,17.77479,16.97544,16.56408,16.26712,0.09199516
1237648721234165955,187.81654,-0.10810723,19.15322,17.33597,16.4458,16.06176,15.73502,0.0925059
1237648704042238098,188.08916,-0.28334912,19.52843,17.78657,16.82624,16.32312,15.8876,0.1100654
1237648721234231512,188.022,-0.048709446,19.79813,17.96493,16.9834,16.57334,16.21499,0.1127835
1237648721234166014,187.91337,-0.084985497,18.81513,16.77561,15.83729,15.42057,15.08325,0.07983261
1237648720697294996,187.87955,-0.50153565,20.39597,18.51183,17.39371,16.93444,16.60487,0.1464953
1237648721234166004,187.90841,-0.15223294,18.40369,16.48466,15.62064,15.22868,14.92145,0.07951384
1237648721234296967,188.10262,-0.15755562,18.13407,16.25824,15.37136,14.99552,14.69032,0.07884758
1237648721234165946,187.79485,-0.11561349,19.12185,18.02097,17.54017,17.2434,17.03703,0.1121842
1237648721234231502,188.00918,-0.10402636,19.13691,17.1463,16.15608,15.73645,15.39502,0.1100252
1237648721234296999,188.13853,-0.17438074,18.84626,17.76306,17.27662,16.93294,16.74635,0.1116136
1237648702968168687,187.32253,-1.1013829,20.50202,18.60827,17.52962,17.02329,16.62328,0.1143699
1237648702968234251,187.49456,-1.210264,20.16035,18.29545,17.49249,17.14834,16.88293,0.08054847
1237648702968234273,187.40134,-1.080205,19.39512,17.91086,17.14495,16.7312,16.4252,0.1148159
1237648702968299615,187.53173,-1.1596911,18.4567,17.42799,16.96012,16.66738,16.48327,0.07150065
1237648702968168664,187.2797,-1.1933723,18.83729,17.83543,17.50581,17.32402,17.17211,0.0320312
1237648702968299636,187.55452,-1.1271935,19.87002,18.19296,17.33306,16.94381,16.63845,0.07169601
1237648702968168681,187.31832,-1.062062,18.50007,16.58413,15.68155,15.28861,14.94544,0.08042388
1237648720160227562,187.44169,-1.0189766,18.94027,17.01402,16.09466,15.67664,15.33813,0.08143254
1237648703505105066,187.40809,-0.66674981,20.1435,18.21078,17.16389,16.72645,16.37163,0.1441123
1237648702968234199,187.41669,-1.0625441,19.30413,17.95558,17.17579,16.78306,16.49794,0.1598769
1237648703505170447,187.53448,-0.79906704,20.79977,18.31656,17.29182,16.73501,16.34598,0.1121604
1237648703505105085,187.43425,-0.71827689,19.4115,18.02962,17.2852,16.8563,16.57724,0.1437086
1237648720697163838,187.57822,-0.56478826,18.80381,17.05906,16.18678,15.78495,15.47742,0.1153216
1237648720697229395,187.62708,-0.55378743,19.97485,18.06497,17.09888,16.68772,16.34508,0.114067
1237648704042041444,187.62522,-0.25209168,18.33936,16.91164,16.21834,15.80052,15.5039,0.07298215
1237648704042106990,187.66357,-0.21511806,20.47899,18.46814,17.54045,17.12416,16.77891,0.1123005
1237648721234100469,187.69527,-0.040911997,19.99388,18.30392,17.48202,17.18226,16.98604,0.1524532
1237648720697229437,187.67795,-0.55129686,18.84357,17.66936,17.08463,16.77115,16.57112,0.04858522
1237648720697163959,187.58338,-0.58318866,19.4577,17.45134,16.47304,16.07898,15.74439,0.1167622
1237648704042106925,187.73155,-0.337986,20.21463,18.37048,17.4752,17.11185,16.80202,0.1075397
1237648720697229528,187.71577,-0.49933124,22.48304,20.44088,18.6543,18.10491,17.65845,0.3236009
1237648721234100431,187.66239,-0.014782048,19.31708,17.98001,17.38387,17.01933,16.79193,0.07967884
1237648721234100423,187.6396,-0.13391274,19.32297,17.81328,17.06149,16.7047,16.42543,0.09300815
1237648721234165940,187.7923,-0.147281,19.79071,18.16693,17.25601,16.77987,16.41342,0.1475983
1237648702968103259,187.17464,-1.1437505,19.00511,17.96927,17.60409,17.42984,17.22764,0.04270654
1237648720160096493,187.15064,-0.87390438,18.56905,17.54763,17.1479,16.85042,16.78752,0.07321235
1237648702968168622,187.21368,-1.1657988,19.72615,17.64537,16.64795,16.2176,15.86223,0.1153718
1237648720160096490,187.14906,-0.93301346,20.48899,18.6087,17.45231,16.98269,16.66696,0.1576609
1237648720160096535,187.10577,-0.83931094,20.30034,17.89916,16.83398,16.30992,15.96375,0.1515995
1237648720160161957,187.18397,-0.89764667,18.90516,17.54331,16.30749,16.13824,15.79459,0.1614534
1237648720160096463,187.12501,-0.89046421,19.21831,17.43966,16.73822,16.37585,16.11761,0.1151432
1237648703505039476,187.24381,-0.71369048,18.48611,17.27621,16.75055,16.42653,16.20001,0.04305903
1237648720160096479,187.14516,-0.96447601,19.99884,17.97406,16.83838,16.37896,16.03833,0.1685579
1237648703504973949,187.13171,-0.81237052,19.32634,18.04758,17.62424,17.31079,17.21024,0.07184681
1237648703504973980,187.15836,-0.78005745,18.55338,17.3637,17.0757,16.84686,16.71885,0.04303553
1237648720160161963,187.18928,-0.86578009,20.61249,18.51069,17.39158,16.89798,16.52983,0.1605576
1237671266569945316,190.88469,-1.1167633,20.64464,18.30069,17.12907,16.65714,16.36849,0.1661526
1237671266569945333,190.85839,-1.1065925,18.14958,16.70197,15.88516,15.46168,15.1762,0.1289783
1237671266569945373,191.03043,-1.0528169,18.91826,17.77165,17.24908,16.90566,16.69892,0.06823775
1237648720161800361,190.99565,-0.84916533,19.97555,18.10078,17.09043,16.66474,16.31161,0.1459934
1237671266570076269,191.02526,-0.81841189,19.4108,17.57777,16.69164,16.27895,15.98711,0.08209644
1237671763712671939,191.66337,-0.32361723,18.27489,16.82381,16.2074,15.86539,15.63777,0.08256572
1237648703507005557,191.72983,-0.6389334,20.72112,18.68817,17.4854,16.98158,16.63447,0.1818065
1237648703507005584,191.77113,-0.62996122,19.30666,17.7605,16.88457,16.36749,16.03362,0.08043308
1237671763712606356,191.67265,-0.54580456,20.09997,18.3884,17.3934,16.90636,16.52557,0.1555378
1237671763712541014,191.63231,-0.61959561,19.46155,17.55581,16.6652,16.25308,15.94037,0.08296756
1237671763712671877,191.63121,-0.3813413,19.11774,17.6399,16.94846,16.5483,16.29814,0.08268852
1237671763712803035,191.64563,0.0062300963,18.6741,17.4907,16.95446,16.5799,16.36279,0.08228803
1237671763712803029,191.61956,0.0014626445,19.10568,17.31485,16.43008,16.0178,15.70082,0.08334531
1237671763712672608,191.63696,-0.30263929,22.50628,20.88161,19.41051,18.5514,18.10728,0.4846525
1237671763712671983,191.57295,-0.28264176,19.43007,17.4589,16.38361,15.95115,15.90628,0.1268669
1237671763712868535,191.62328,0.075225217,19.23183,18.03747,17.53982,17.17706,16.96213,0.08282754
1237671763712868507,191.7107,0.026198631,19.23208,17.32983,16.41864,16.01593,15.67839,0.09006874
1237671763712671992,191.69277,-0.2851623,20.37949,18.45656,17.42683,17.02823,16.67436,0.1324697
1237671763712868523,191.70407,0.06042555,19.56862,17.50203,16.57015,16.1569,15.80449,0.09121236
1237671763712868549,191.72355,0.08872541,19.70356,18.22216,17.34181,16.92529,16.58731,0.1276943
1237671763712606785,191.70383,-0.5193393,22.67638,20.73133,19.00785,18.1742,17.75056,0.4492855
1237671764786217114,190.78951,-0.7837301,20.0349,17.97473,16.87457,16.43102,16.081,0.1430917
1237671764786085987,190.78282,-1.1381974,20.2785,18.24149,17.01366,16.57988,16.26136,0.1710993
1237671764786020655,190.81829,-1.1903178,19.00866,18.04953,17.19338,16.78103,16.51359,0.171915
1237671764786086014,190.73764,-1.1080184,21.84563,19.3783,18.20305,17.72025,17.39462,0.1727434
1237671764786020626,190.78982,-1.2095821,18.54049,17.60741,17.27292,17.14887,17.04646,0.01024314
1237671764786151603,190.79805,-0.89570016,20.17041,18.31316,17.43427,17.03125,16.76209,0.08183572
1237671764786086021,190.82349,-1.1083842,19.11991,17.22464,16.34244,15.95901,15.63784,0.08843913
